Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,division,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,season,jornada
2005-12-10,Valencia,Ath Bilbao,1.0,1.0,D,0.0,0.0,D,1,23.0,6.0,8.0,2.0,16.0,21.0,10.0,4.0,1.0,2.0,0.0,1.0,05-06,15
2005-12-11,La Coruna,Cadiz,1.0,0.0,H,0.0,0.0,D,1,20.0,8.0,6.0,4.0,23.0,18.0,5.0,5.0,1.0,2.0,0.0,0.0,05-06,15
2005-12-11,Getafe,Santander,1.0,2.0,A,1.0,1.0,D,1,10.0,7.0,3.0,4.0,20.0,21.0,10.0,1.0,3.0,5.0,0.0,0.0,05-06,15
2005-12-11,Betis,Espanol,0.0,0.0,D,0.0,0.0,D,1,20.0,6.0,3.0,1.0,10.0,12.0,9.0,0.0,1.0,2.0,0.0,0.0,05-06,15
2005-12-11,Barcelona,Sevilla,2.0,1.0,H,0.0,0.0,D,1,14.0,7.0,3.0,2.0,24.0,19.0,7.0,1.0,4.0,2.0,0.0,0.0,05-06,15
2005-12-11,Ath Madrid,Alaves,1.0,1.0,D,0.0,0.0,D,1,21.0,11.0,2.0,6.0,17.0,17.0,12.0,3.0,2.0,2.0,0.0,0.0,05-06,15
2005-12-11,Malaga,Real Madrid,0.0,2.0,A,0.0,2.0,A,1,22.0,17.0,8.0,7.0,37.0,11.0,7.0,3.0,5.0,1.0,0.0,0.0,05-06,15
2005-12-11,Osasuna,Mallorca,1.0,0.0,H,1.0,0.0,H,1,20.0,9.0,6.0,3.0,20.0,15.0,6.0,4.0,2.0,2.0,0.0,0.0,05-06,15
2005-12-11,Zaragoza,Celta,1.0,0.0,H,0.0,0.0,D,1,23.0,4.0,9.0,4.0,19.0,13.0,12.0,2.0,1.0,3.0,0.0,0.0,05-06,15
2005-12-17,Ath Bilbao,Betis,2.0,0.0,H,2.0,0.0,H,1,12.0,9.0,2.0,3.0,20.0,23.0,4.0,2.0,1.0,1.0,0.0,1.0,05-06,16
2005-12-17,Cadiz,Barcelona,1.0,3.0,A,0.0,2.0,A,1,12.0,19.0,1.0,9.0,13.0,17.0,4.0,8.0,2.0,1.0,0.0,0.0,05-06,16
2005-12-17,Celta,La Coruna,0.0,3.0,A,0.0,3.0,A,1,6.0,7.0,1.0,5.0,16.0,23.0,7.0,2.0,3.0,3.0,1.0,0.0,05-06,16
2005-12-18,Villarreal,Getafe,2.0,1.0,H,1.0,1.0,D,1,18.0,13.0,9.0,5.0,16.0,23.0,6.0,4.0,2.0,2.0,0.0,0.0,05-06,16
2005-12-18,Sevilla,Sociedad,3.0,2.0,H,0.0,1.0,A,1,29.0,9.0,8.0,2.0,20.0,17.0,6.0,2.0,4.0,6.0,0.0,2.0,05-06,16
2005-12-18,Santander,Malaga,1.0,1.0,D,1.0,1.0,D,1,16.0,10.0,5.0,5.0,20.0,21.0,8.0,5.0,3.0,6.0,3.0,2.0,05-06,16
2005-12-18,Real Madrid,Osasuna,1.0,1.0,D,0.0,0.0,D,1,15.0,10.0,6.0,1.0,23.0,21.0,7.0,3.0,6.0,5.0,0.0,1.0,05-06,16
2005-12-18,Mallorca,Ath Madrid,2.0,2.0,D,1.0,2.0,A,1,8.0,11.0,4.0,4.0,19.0,17.0,7.0,4.0,4.0,5.0,1.0,1.0,05-06,16
2005-12-18,Espanol,Zaragoza,2.0,2.0,D,0.0,0.0,D,1,13.0,15.0,4.0,6.0,27.0,14.0,4.0,3.0,4.0,2.0,0.0,0.0,05-06,16
2005-12-18,Alaves,Valencia,0.0,1.0,A,0.0,1.0,A,1,12.0,14.0,3.0,3.0,18.0,19.0,7.0,5.0,5.0,2.0,0.0,0.0,05-06,16
2005-12-20,Barcelona,Celta,2.0,0.0,H,1.0,0.0,H,1,15.0,4.0,7.0,2.0,15.0,26.0,6.0,1.0,1.0,3.0,0.0,0.0,05-06,17
2005-12-21,Sociedad,Cadiz,2.0,0.0,H,1.0,0.0,H,1,20.0,8.0,6.0,5.0,19.0,24.0,9.0,4.0,1.0,3.0,0.0,1.0,05-06,17
2005-12-21,Real Madrid,Santander,1.0,2.0,A,0.0,2.0,A,1,19.0,9.0,5.0,4.0,20.0,10.0,6.0,4.0,3.0,3.0,0.0,0.0,05-06,17
2005-12-21,Malaga,Villarreal,0.0,0.0,D,0.0,0.0,D,1,8.0,12.0,4.0,6.0,30.0,16.0,3.0,2.0,5.0,2.0,0.0,0.0,05-06,17
2005-12-21,Valencia,Mallorca,3.0,0.0,H,0.0,0.0,D,1,17.0,6.0,6.0,0.0,12.0,16.0,9.0,4.0,0.0,1.0,0.0,0.0,05-06,17
2005-12-21,La Coruna,Espanol,1.0,2.0,A,0.0,0.0,D,1,14.0,9.0,6.0,3.0,20.0,16.0,12.0,2.0,3.0,4.0,0.0,1.0,05-06,17
2005-12-21,Getafe,Sevilla,1.0,0.0,H,1.0,0.0,H,1,17.0,11.0,3.0,4.0,24.0,20.0,3.0,6.0,3.0,2.0,1.0,0.0,05-06,17
2005-12-21,Betis,Alaves,3.0,0.0,H,1.0,0.0,H,1,15.0,12.0,8.0,3.0,27.0,21.0,3.0,1.0,2.0,3.0,0.0,0.0,05-06,17
2005-12-21,Zaragoza,Ath Bilbao,3.0,2.0,H,0.0,1.0,A,1,12.0,8.0,4.0,4.0,14.0,18.0,3.0,2.0,2.0,1.0,0.0,0.0,05-06,17
2005-12-22,Osasuna,Ath Madrid,2.0,1.0,H,2.0,1.0,H,1,24.0,5.0,8.0,1.0,18.0,16.0,5.0,1.0,1.0,2.0,0.0,0.0,05-06,17
2006-01-07,Espanol,Barcelona,1.0,2.0,A,0.0,1.0,A,1,9.0,19.0,3.0,7.0,29.0,20.0,5.0,6.0,6.0,3.0,0.0,0.0,05-06,18
2006-01-07,Ath Bilbao,La Coruna,1.0,2.0,A,0.0,1.0,A,1,18.0,13.0,5.0,3.0,21.0,25.0,6.0,2.0,1.0,5.0,0.0,0.0,05-06,18
2006-01-08,Ath Madrid,Valencia,0.0,0.0,D,0.0,0.0,D,1,14.0,9.0,2.0,5.0,27.0,21.0,5.0,10.0,2.0,0.0,0.0,0.0,05-06,18
2006-01-08,Alaves,Zaragoza,0.0,2.0,A,0.0,0.0,D,1,15.0,15.0,5.0,4.0,14.0,14.0,5.0,0.0,0.0,3.0,0.0,0.0,05-06,18
2006-01-08,Cadiz,Getafe,1.0,0.0,H,1.0,0.0,H,1,13.0,8.0,6.0,1.0,22.0,21.0,2.0,2.0,4.0,5.0,1.0,1.0,05-06,18
2006-01-08,Sevilla,Malaga,3.0,1.0,H,1.0,0.0,H,1,19.0,8.0,7.0,3.0,19.0,19.0,10.0,2.0,6.0,2.0,0.0,1.0,05-06,18
2006-01-08,Mallorca,Betis,1.0,1.0,D,1.0,1.0,D,1,10.0,9.0,7.0,5.0,17.0,20.0,4.0,7.0,1.0,3.0,0.0,0.0,05-06,18
2006-01-08,Celta,Sociedad,1.0,0.0,H,1.0,0.0,H,1,15.0,5.0,3.0,1.0,20.0,14.0,2.0,1.0,1.0,1.0,0.0,0.0,05-06,18
2006-01-08,Villarreal,Real Madrid,0.0,0.0,D,0.0,0.0,D,1,15.0,14.0,5.0,3.0,15.0,19.0,3.0,5.0,3.0,3.0,0.0,0.0,05-06,18
2006-01-08,Osasuna,Santander,1.0,1.0,D,1.0,1.0,D,1,17.0,6.0,3.0,1.0,21.0,21.0,3.0,1.0,2.0,2.0,0.0,0.0,05-06,18
2006-01-14,Betis,Ath Madrid,1.0,0.0,H,1.0,0.0,H,1,11.0,15.0,6.0,3.0,23.0,23.0,5.0,4.0,2.0,2.0,0.0,0.0,05-06,19
2006-01-14,Valencia,Osasuna,2.0,0.0,H,1.0,0.0,H,1,15.0,12.0,4.0,5.0,13.0,21.0,8.0,8.0,3.0,1.0,0.0,0.0,05-06,19
2006-01-15,Zaragoza,Mallorca,3.0,1.0,H,2.0,0.0,H,1,13.0,9.0,5.0,5.0,18.0,23.0,2.0,4.0,1.0,2.0,0.0,0.0,05-06,19
2006-01-15,Sociedad,Espanol,0.0,1.0,A,0.0,0.0,D,1,14.0,12.0,2.0,5.0,22.0,20.0,6.0,2.0,3.0,2.0,0.0,1.0,05-06,19
2006-01-15,Santander,Villarreal,1.0,0.0,H,1.0,0.0,H,1,8.0,21.0,4.0,6.0,22.0,15.0,1.0,5.0,3.0,4.0,2.0,1.0,05-06,19
2006-01-15,Real Madrid,Sevilla,4.0,2.0,H,1.0,0.0,H,1,25.0,17.0,8.0,5.0,18.0,18.0,3.0,7.0,1.0,1.0,0.0,0.0,05-06,19
2006-01-15,Malaga,Cadiz,0.0,2.0,A,0.0,2.0,A,1,5.0,6.0,1.0,2.0,14.0,13.0,2.0,2.0,5.0,1.0,1.0,0.0,05-06,19
2006-01-15,Getafe,Celta,1.0,1.0,D,1.0,0.0,H,1,24.0,12.0,6.0,3.0,23.0,22.0,9.0,4.0,1.0,2.0,0.0,0.0,05-06,19
2006-01-15,Barcelona,Ath Bilbao,2.0,1.0,H,1.0,1.0,D,1,16.0,8.0,9.0,2.0,18.0,24.0,7.0,5.0,2.0,4.0,1.0,0.0,05-06,19
2006-01-15,La Coruna,Alaves,0.0,2.0,A,0.0,1.0,A,1,28.0,12.0,6.0,5.0,21.0,25.0,9.0,1.0,1.0,2.0,0.0,0.0,05-06,19
2006-01-21,Real Madrid,Cadiz,3.0,1.0,H,0.0,0.0,D,1,10.0,15.0,5.0,4.0,26.0,18.0,8.0,9.0,4.0,1.0,0.0,0.0,05-06,20
2006-01-21,Zaragoza,Ath Madrid,0.0,2.0,A,0.0,1.0,A,1,8.0,5.0,3.0,3.0,18.0,24.0,4.0,3.0,3.0,5.0,0.0,0.0,05-06,20
2006-01-22,Betis,Valencia,0.0,2.0,A,0.0,1.0,A,1,14.0,13.0,4.0,7.0,20.0,24.0,4.0,2.0,1.0,2.0,0.0,0.0,05-06,20
2006-01-22,Getafe,Espanol,5.0,0.0,H,2.0,0.0,H,1,12.0,14.0,6.0,3.0,26.0,18.0,6.0,5.0,1.0,3.0,0.0,0.0,05-06,20
2006-01-22,La Coruna,Mallorca,2.0,2.0,D,2.0,0.0,H,1,14.0,10.0,2.0,3.0,21.0,29.0,4.0,2.0,3.0,3.0,0.0,0.0,05-06,20
2006-01-22,Malaga,Celta,0.0,2.0,A,0.0,0.0,D,1,15.0,14.0,3.0,5.0,26.0,14.0,6.0,7.0,2.0,1.0,0.0,0.0,05-06,20
2006-01-22,Santander,Sevilla,2.0,3.0,A,1.0,1.0,D,1,17.0,9.0,6.0,4.0,21.0,26.0,6.0,3.0,3.0,3.0,0.0,0.0,05-06,20
2006-01-22,Sociedad,Ath Bilbao,3.0,3.0,D,2.0,0.0,H,1,12.0,26.0,6.0,8.0,22.0,14.0,2.0,12.0,3.0,3.0,0.0,0.0,05-06,20
2006-01-22,Villarreal,Osasuna,2.0,1.0,H,0.0,1.0,A,1,12.0,9.0,5.0,1.0,14.0,28.0,7.0,3.0,4.0,3.0,0.0,0.0,05-06,20
2006-01-22,Barcelona,Alaves,2.0,0.0,H,0.0,0.0,D,1,25.0,3.0,7.0,1.0,23.0,19.0,7.0,5.0,1.0,2.0,0.0,0.0,05-06,20
2006-01-28,Cadiz,Santander,1.0,1.0,D,0.0,0.0,D,1,6.0,6.0,1.0,2.0,19.0,17.0,3.0,6.0,4.0,4.0,0.0,0.0,05-06,21
2006-01-28,Ath Madrid,La Coruna,3.0,2.0,H,1.0,0.0,H,1,17.0,12.0,8.0,5.0,25.0,26.0,5.0,3.0,4.0,4.0,0.0,0.0,05-06,21
2006-01-28,Ath Bilbao,Getafe,1.0,0.0,H,0.0,0.0,D,1,9.0,13.0,3.0,4.0,21.0,14.0,3.0,5.0,3.0,3.0,0.0,0.0,05-06,21
2006-01-29,Alaves,Sociedad,3.0,1.0,H,1.0,0.0,H,1,12.0,20.0,6.0,7.0,15.0,18.0,2.0,6.0,2.0,1.0,0.0,0.0,05-06,21
2006-01-29,Celta,Real Madrid,1.0,2.0,A,1.0,1.0,D,1,21.0,11.0,6.0,5.0,18.0,21.0,5.0,4.0,3.0,3.0,0.0,0.0,05-06,21
2006-01-29,Valencia,Zaragoza,2.0,2.0,D,0.0,1.0,A,1,19.0,11.0,6.0,5.0,15.0,19.0,8.0,2.0,3.0,4.0,0.0,1.0,05-06,21
2006-01-29,Mallorca,Barcelona,0.0,3.0,A,0.0,1.0,A,1,5.0,15.0,2.0,4.0,17.0,13.0,2.0,6.0,4.0,3.0,1.0,0.0,05-06,21
2006-01-29,Osasuna,Betis,0.0,2.0,A,0.0,1.0,A,1,17.0,10.0,3.0,3.0,11.0,26.0,4.0,2.0,1.0,1.0,0.0,0.0,05-06,21
2006-01-29,Sevilla,Villarreal,2.0,0.0,H,1.0,0.0,H,1,12.0,7.0,7.0,1.0,21.0,19.0,10.0,3.0,0.0,3.0,0.0,1.0,05-06,21
2006-01-29,Espanol,Malaga,3.0,1.0,H,3.0,1.0,H,1,14.0,18.0,7.0,3.0,17.0,21.0,9.0,5.0,1.0,3.0,0.0,0.0,05-06,21
2006-02-04,Real Madrid,Espanol,4.0,0.0,H,3.0,0.0,H,1,16.0,8.0,10.0,1.0,23.0,12.0,3.0,5.0,1.0,2.0,0.0,0.0,05-06,22
2006-02-04,Malaga,Ath Bilbao,2.0,1.0,H,1.0,1.0,D,1,8.0,8.0,5.0,2.0,18.0,22.0,6.0,5.0,5.0,3.0,1.0,0.0,05-06,22
2006-02-04,La Coruna,Valencia,0.0,1.0,A,0.0,1.0,A,1,10.0,10.0,4.0,5.0,21.0,16.0,4.0,1.0,3.0,5.0,0.0,0.0,05-06,22
2006-02-05,Barcelona,Ath Madrid,1.0,3.0,A,0.0,1.0,A,1,15.0,13.0,6.0,5.0,19.0,26.0,6.0,2.0,3.0,4.0,0.0,0.0,05-06,22
2006-02-05,Sociedad,Mallorca,2.0,1.0,H,1.0,1.0,D,1,12.0,11.0,5.0,1.0,21.0,20.0,3.0,7.0,3.0,4.0,0.0,0.0,05-06,22
2006-02-05,Santander,Celta,0.0,1.0,A,0.0,0.0,D,1,16.0,10.0,6.0,6.0,26.0,18.0,9.0,3.0,4.0,2.0,0.0,0.0,05-06,22
2006-02-05,Getafe,Alaves,2.0,2.0,D,1.0,1.0,D,1,18.0,6.0,7.0,3.0,16.0,16.0,19.0,2.0,1.0,2.0,0.0,0.0,05-06,22
2006-02-05,Villarreal,Cadiz,1.0,1.0,D,0.0,1.0,A,1,14.0,12.0,7.0,4.0,21.0,20.0,6.0,3.0,4.0,1.0,1.0,0.0,05-06,22
2006-02-05,Zaragoza,Betis,4.0,3.0,H,4.0,1.0,H,1,13.0,15.0,6.0,5.0,24.0,23.0,5.0,6.0,4.0,3.0,1.0,1.0,05-06,22
2006-02-05,Sevilla,Osasuna,0.0,1.0,A,0.0,0.0,D,1,10.0,8.0,3.0,2.0,21.0,22.0,5.0,3.0,6.0,6.0,1.0,0.0,05-06,22
2006-02-11,Ath Bilbao,Real Madrid,0.0,2.0,A,0.0,1.0,A,1,15.0,11.0,6.0,6.0,18.0,21.0,7.0,3.0,3.0,4.0,0.0,0.0,05-06,23
2006-02-11,Cadiz,Sevilla,0.0,4.0,A,0.0,1.0,A,1,12.0,12.0,1.0,5.0,17.0,25.0,4.0,8.0,1.0,2.0,0.0,0.0,05-06,23
2006-02-11,Osasuna,Zaragoza,1.0,1.0,D,1.0,1.0,D,1,17.0,5.0,4.0,1.0,20.0,10.0,5.0,4.0,2.0,1.0,0.0,0.0,05-06,23
2006-02-12,Alaves,Malaga,3.0,2.0,H,1.0,0.0,H,1,11.0,10.0,5.0,3.0,20.0,20.0,1.0,5.0,3.0,2.0,0.0,0.0,05-06,23
2006-02-12,Ath Madrid,Sociedad,1.0,0.0,H,0.0,0.0,D,1,16.0,9.0,3.0,4.0,24.0,21.0,5.0,2.0,3.0,0.0,0.0,1.0,05-06,23
2006-02-12,Betis,La Coruna,0.0,1.0,A,0.0,0.0,D,1,16.0,14.0,3.0,3.0,21.0,21.0,6.0,1.0,2.0,4.0,0.0,0.0,05-06,23
2006-02-12,Mallorca,Getafe,1.0,1.0,D,0.0,0.0,D,1,4.0,13.0,1.0,3.0,27.0,23.0,4.0,2.0,4.0,2.0,0.0,0.0,05-06,23
2006-02-12,Celta,Villarreal,1.0,0.0,H,1.0,0.0,H,1,7.0,9.0,3.0,2.0,26.0,16.0,4.0,7.0,1.0,2.0,0.0,0.0,05-06,23
2006-02-12,Espanol,Santander,0.0,2.0,A,0.0,0.0,D,1,5.0,11.0,0.0,3.0,17.0,17.0,8.0,11.0,1.0,1.0,0.0,0.0,05-06,23
2006-02-12,Valencia,Barcelona,1.0,0.0,H,1.0,0.0,H,1,9.0,18.0,4.0,5.0,19.0,21.0,1.0,5.0,3.0,4.0,0.0,0.0,05-06,23
2006-02-18,Barcelona,Betis,5.0,1.0,H,3.0,0.0,H,1,19.0,13.0,8.0,8.0,20.0,22.0,4.0,6.0,4.0,2.0,0.0,0.0,05-06,24
2006-02-18,Real Madrid,Alaves,3.0,0.0,H,2.0,0.0,H,1,12.0,12.0,6.0,3.0,22.0,29.0,3.0,0.0,2.0,3.0,0.0,0.0,05-06,24
2006-02-18,Sevilla,Celta,1.0,0.0,H,1.0,0.0,H,1,10.0,13.0,2.0,5.0,32.0,10.0,3.0,5.0,4.0,3.0,0.0,0.0,05-06,24
2006-02-18,Villarreal,Espanol,4.0,0.0,H,3.0,0.0,H,1,11.0,10.0,8.0,3.0,15.0,17.0,3.0,5.0,3.0,6.0,0.0,0.0,05-06,24
2006-02-19,Cadiz,Osasuna,1.0,3.0,A,1.0,2.0,A,1,10.0,7.0,3.0,5.0,10.0,25.0,9.0,1.0,3.0,4.0,1.0,0.0,05-06,24
2006-02-19,Getafe,Ath Madrid,0.0,3.0,A,0.0,1.0,A,1,18.0,14.0,9.0,6.0,24.0,17.0,11.0,2.0,4.0,2.0,0.0,0.0,05-06,24
2006-02-19,La Coruna,Zaragoza,1.0,1.0,D,0.0,1.0,A,1,11.0,8.0,4.0,4.0,18.0,15.0,4.0,1.0,3.0,3.0,1.0,0.0,05-06,24
2006-02-19,Malaga,Mallorca,0.0,2.0,A,0.0,0.0,D,1,12.0,16.0,4.0,5.0,25.0,28.0,5.0,4.0,2.0,7.0,0.0,1.0,05-06,24
2006-02-19,Sociedad,Valencia,1.0,2.0,A,1.0,0.0,H,1,12.0,12.0,4.0,4.0,13.0,14.0,8.0,4.0,2.0,2.0,0.0,0.0,05-06,24
2006-02-19,Santander,Ath Bilbao,0.0,1.0,A,0.0,0.0,D,1,13.0,8.0,3.0,2.0,20.0,27.0,8.0,6.0,3.0,6.0,1.0,0.0,05-06,24
2006-02-25,Ath Madrid,Malaga,5.0,0.0,H,3.0,0.0,H,1,17.0,10.0,11.0,0.0,25.0,26.0,7.0,0.0,1.0,4.0,0.0,1.0,05-06,25
2006-02-25,Zaragoza,Barcelona,0.0,2.0,A,0.0,0.0,D,1,5.0,8.0,2.0,2.0,20.0,15.0,3.0,1.0,1.0,0.0,1.0,0.0,05-06,25
2006-02-26,Celta,Cadiz,2.0,0.0,H,1.0,0.0,H,1,15.0,7.0,8.0,3.0,21.0,28.0,5.0,3.0,3.0,2.0,0.0,0.0,05-06,25
2006-02-26,Betis,Sociedad,2.0,0.0,H,1.0,0.0,H,1,17.0,7.0,6.0,2.0,21.0,26.0,7.0,3.0,1.0,3.0,0.0,0.0,05-06,25
2006-02-26,Ath Bilbao,Villarreal,1.0,1.0,D,1.0,1.0,D,1,10.0,8.0,4.0,4.0,17.0,18.0,10.0,4.0,1.0,8.0,0.0,0.0,05-06,25
2006-02-26,Alaves,Santander,2.0,2.0,D,2.0,1.0,H,1,6.0,12.0,2.0,4.0,25.0,25.0,3.0,7.0,3.0,4.0,0.0,0.0,05-06,25
2006-02-26,Mallorca,Real Madrid,2.0,1.0,H,0.0,1.0,A,1,15.0,7.0,4.0,3.0,23.0,24.0,4.0,2.0,4.0,3.0,0.0,0.0,05-06,25
2006-02-26,Valencia,Getafe,1.0,1.0,D,0.0,0.0,D,1,15.0,8.0,7.0,4.0,15.0,20.0,14.0,1.0,0.0,5.0,0.0,1.0,05-06,25
2006-02-26,Osasuna,La Coruna,1.0,2.0,A,1.0,0.0,H,1,17.0,9.0,4.0,3.0,15.0,17.0,8.0,2.0,2.0,3.0,0.0,0.0,05-06,25
2006-02-26,Espanol,Sevilla,5.0,0.0,H,1.0,0.0,H,1,15.0,12.0,9.0,2.0,16.0,21.0,5.0,7.0,1.0,1.0,0.0,1.0,05-06,25
2006-03-04,Villarreal,Alaves,3.0,2.0,H,1.0,2.0,A,1,15.0,3.0,4.0,2.0,22.0,19.0,11.0,1.0,4.0,0.0,0.0,0.0,05-06,26
2006-03-04,Real Madrid,Ath Madrid,2.0,1.0,H,2.0,1.0,H,1,10.0,26.0,3.0,6.0,25.0,28.0,3.0,7.0,2.0,4.0,0.0,0.0,05-06,26
2006-03-04,Cadiz,Espanol,2.0,0.0,H,0.0,0.0,D,1,9.0,17.0,3.0,6.0,24.0,24.0,6.0,5.0,3.0,1.0,0.0,0.0,05-06,26
2006-03-04,Barcelona,La Coruna,3.0,2.0,H,2.0,2.0,D,1,16.0,7.0,7.0,2.0,10.0,27.0,8.0,2.0,3.0,5.0,0.0,0.0,05-06,26
2006-03-05,Sevilla,Ath Bilbao,2.0,1.0,H,1.0,1.0,D,1,13.0,10.0,4.0,3.0,11.0,24.0,8.0,6.0,1.0,5.0,1.0,0.0,05-06,26
2006-03-05,Santander,Mallorca,0.0,0.0,D,0.0,0.0,D,1,9.0,13.0,3.0,0.0,21.0,23.0,5.0,6.0,3.0,1.0,0.0,0.0,05-06,26
2006-03-05,Malaga,Valencia,0.0,0.0,D,0.0,0.0,D,1,11.0,19.0,2.0,5.0,22.0,15.0,9.0,5.0,5.0,1.0,0.0,0.0,05-06,26
2006-03-05,Getafe,Betis,1.0,0.0,H,1.0,0.0,H,1,17.0,10.0,4.0,2.0,11.0,18.0,8.0,3.0,1.0,4.0,0.0,0.0,05-06,26
2006-03-05,Celta,Osasuna,2.0,0.0,H,1.0,0.0,H,1,9.0,14.0,5.0,0.0,16.0,16.0,5.0,5.0,1.0,4.0,0.0,1.0,05-06,26
2006-03-05,Sociedad,Zaragoza,1.0,3.0,A,1.0,0.0,H,1,8.0,18.0,1.0,8.0,16.0,18.0,4.0,3.0,2.0,2.0,0.0,0.0,05-06,26
2006-03-11,La Coruna,Sociedad,0.0,1.0,A,0.0,0.0,D,1,18.0,9.0,4.0,1.0,20.0,16.0,5.0,5.0,4.0,3.0,0.0,0.0,05-06,27
2006-03-11,Espanol,Celta,2.0,0.0,H,2.0,0.0,H,1,7.0,17.0,4.0,4.0,19.0,14.0,4.0,6.0,2.0,2.0,1.0,0.0,05-06,27
2006-03-11,Valencia,Real Madrid,0.0,0.0,D,0.0,0.0,D,1,11.0,13.0,2.0,6.0,25.0,22.0,5.0,5.0,4.0,2.0,0.0,0.0,05-06,27
2006-03-12,Zaragoza,Getafe,1.0,2.0,A,1.0,1.0,D,1,13.0,14.0,5.0,6.0,14.0,15.0,9.0,5.0,3.0,2.0,1.0,0.0,05-06,27
2006-03-12,Osasuna,Barcelona,2.0,1.0,H,1.0,0.0,H,1,11.0,8.0,3.0,4.0,29.0,19.0,2.0,1.0,6.0,2.0,0.0,2.0,05-06,27
2006-03-12,Betis,Malaga,1.0,1.0,D,1.0,0.0,H,1,15.0,10.0,5.0,2.0,29.0,28.0,10.0,3.0,2.0,4.0,0.0,0.0,05-06,27
2006-03-12,Ath Madrid,Santander,2.0,1.0,H,0.0,0.0,D,1,12.0,15.0,6.0,4.0,22.0,23.0,5.0,3.0,4.0,4.0,1.0,0.0,05-06,27
2006-03-12,Ath Bilbao,Cadiz,1.0,0.0,H,0.0,0.0,D,1,8.0,6.0,1.0,1.0,19.0,18.0,4.0,8.0,2.0,1.0,1.0,1.0,05-06,27
2006-03-12,Alaves,Sevilla,2.0,1.0,H,2.0,1.0,H,1,15.0,10.0,5.0,3.0,21.0,22.0,3.0,6.0,4.0,6.0,2.0,1.0,05-06,27
2006-03-12,Mallorca,Villarreal,1.0,1.0,D,1.0,1.0,D,1,8.0,6.0,2.0,1.0,16.0,24.0,3.0,2.0,2.0,4.0,0.0,0.0,05-06,27
2006-03-18,Villarreal,Ath Madrid,1.0,1.0,D,1.0,0.0,H,1,6.0,12.0,3.0,3.0,21.0,21.0,0.0,3.0,3.0,3.0,0.0,1.0,05-06,28
2006-03-18,Sociedad,Barcelona,0.0,2.0,A,0.0,1.0,A,1,9.0,14.0,5.0,6.0,21.0,14.0,7.0,3.0,2.0,2.0,0.0,0.0,05-06,28
2006-03-18,Getafe,La Coruna,1.0,2.0,A,0.0,1.0,A,1,19.0,8.0,4.0,5.0,18.0,25.0,9.0,4.0,4.0,6.0,1.0,0.0,05-06,28
2006-03-19,Sevilla,Mallorca,1.0,1.0,D,1.0,0.0,H,1,19.0,9.0,7.0,4.0,14.0,18.0,6.0,1.0,3.0,3.0,0.0,0.0,05-06,28
2006-03-19,Real Madrid,Betis,0.0,0.0,D,0.0,0.0,D,1,16.0,19.0,4.0,2.0,19.0,24.0,5.0,8.0,2.0,2.0,0.0,0.0,05-06,28
2006-03-19,Malaga,Zaragoza,0.0,1.0,A,0.0,0.0,D,1,14.0,8.0,2.0,3.0,26.0,21.0,8.0,4.0,1.0,2.0,0.0,0.0,05-06,28
2006-03-19,Espanol,Osasuna,2.0,4.0,A,1.0,3.0,A,1,5.0,15.0,3.0,8.0,23.0,19.0,3.0,0.0,5.0,5.0,0.0,0.0,05-06,28
2006-03-19,Santander,Valencia,2.0,1.0,H,1.0,0.0,H,1,6.0,10.0,2.0,5.0,35.0,14.0,1.0,4.0,4.0,1.0,0.0,0.0,05-06,28
2006-03-19,Celta,Ath Bilbao,0.0,1.0,A,0.0,1.0,A,1,25.0,7.0,6.0,4.0,14.0,25.0,9.0,4.0,2.0,4.0,0.0,1.0,05-06,28
2006-03-19,Cadiz,Alaves,0.0,0.0,D,0.0,0.0,D,1,15.0,10.0,5.0,5.0,17.0,20.0,9.0,4.0,2.0,6.0,0.0,0.0,05-06,28
2006-03-21,Barcelona,Getafe,3.0,1.0,H,1.0,1.0,D,1,15.0,9.0,4.0,4.0,17.0,18.0,10.0,6.0,1.0,2.0,0.0,0.0,05-06,29
2006-03-22,Zaragoza,Real Madrid,1.0,1.0,D,0.0,0.0,D,1,14.0,10.0,4.0,4.0,25.0,14.0,8.0,4.0,2.0,3.0,0.0,0.0,05-06,29
2006-03-22,Valencia,Villarreal,1.0,1.0,D,1.0,0.0,H,1,10.0,14.0,3.0,7.0,20.0,20.0,6.0,1.0,3.0,4.0,1.0,0.0,05-06,29
2006-03-22,Osasuna,Sociedad,2.0,0.0,H,1.0,0.0,H,1,7.0,13.0,4.0,2.0,25.0,10.0,3.0,5.0,4.0,1.0,0.0,0.0,05-06,29
2006-03-22,Mallorca,Cadiz,1.0,0.0,H,1.0,0.0,H,1,16.0,6.0,9.0,1.0,16.0,28.0,7.0,5.0,4.0,5.0,0.0,0.0,05-06,29
2006-03-22,Ath Bilbao,Espanol,1.0,1.0,D,0.0,1.0,A,1,13.0,11.0,5.0,2.0,22.0,22.0,2.0,2.0,6.0,4.0,0.0,0.0,05-06,29
2006-03-22,Betis,Santander,1.0,0.0,H,1.0,0.0,H,1,15.0,8.0,5.0,1.0,28.0,19.0,6.0,6.0,6.0,6.0,0.0,1.0,05-06,29
2006-03-22,Alaves,Celta,1.0,0.0,H,0.0,0.0,D,1,18.0,10.0,6.0,2.0,19.0,18.0,3.0,2.0,2.0,1.0,0.0,0.0,05-06,29
